(255;40;0)
(256;40;101)
(257;39;101)
(258;39;116)
(259;39;117)
(261;38;133)
(262;38;133)
(263;38;149)
(264;38;150)
(265;38;150)
(266;38;167)
(266;38;167)
(267;38;184)
(268;38;184)
(268;38;199)
(268;38;199)
(268;38;217)
(268;38;217)
(268;38;233)
(268;38;233)
(268;38;250)
(268;38;251)
(268;38;251)
(268;38;267)
(268;38;267)
(268;39;284)
(268;40;284)
(268;41;299)
(268;43;300)
(268;46;317)
(267;48;317)
(267;50;334)
(267;52;334)
(267;55;334)
(267;58;350)
(267;60;350)
(267;61;366)
(267;63;367)
(267;64;384)
(267;65;384)
(267;65;400)
(267;66;400)
(267;66;400)
(267;67;416)
(267;67;417)
(267;67;434)
(267;68;434)
(267;69;449)
(267;69;450)
(267;70;450)
(267;71;467)
(267;72;467)
(266;73;483)
(266;73;483)
(266;74;500)
(266;75;500)
(265;77;517)
(265;78;533)
(265;79;534)
(264;79;534)
(264;80;549)
(264;80;550)
(264;80;567)
(264;80;567)
(264;81;582)
(264;81;582)
(264;81;599)
(264;81;599)
(264;81;617)
(264;81;617)
(264;81;632)
(264;81;633)
(264;81;633)
(264;81;649)
(264;81;667)
(264;81;667)
(264;81;683)
(264;81;683)
(264;81;700)
(264;81;700)
(264;81;700)
(264;81;716)
(264;81;717)
(264;81;734)
(264;81;734)
(265;81;750)
(265;81;750)
(266;81;750)
(266;81;767)
(267;81;767)
(268;81;782)
(269;81;799)
(269;81;799)
(270;81;800)
(271;81;817)
(271;81;817)
(271;81;834)
(272;81;834)
(272;81;834)
(272;81;850)
(273;81;850)
(273;82;867)
(273;82;867)
(273;82;883)
(274;82;883)
(274;82;899)
(274;82;899)
(274;82;916)
(274;82;917)
(274;82;934)
(274;82;934)
(274;82;934)
(274;82;950)
(274;82;950)
(274;82;966)
(274;82;966)
(274;82;982)
(274;82;982)
(274;82;1000)
(274;82;1000)
(274;82;1000)
(274;82;1016)
(274;82;1016)
(274;83;1033)
(274;83;1034)
(273;83;1049)
(273;83;1050)
(273;84;1050)
(273;84;1067)
(273;84;1067)
(272;84;1083)
(272;84;1084)
(272;84;1100)
(272;84;1100)
(272;84;1117)
(272;84;1117)
(272;84;1133)
(272;84;1133)
(272;84;1133)
(272;85;1150)
(271;85;1150)
(271;85;1166)
(270;86;1167)
(270;87;1183)
(270;88;1184)
(269;89;1199)
(269;90;1200)
(269;90;1217)
(269;91;1217)
(269;91;1217)
(269;91;1233)
(269;91;1233)
(269;91;1249)
(269;91;1249)
(269;92;1266)
(269;92;1266)
(269;92;1283)
(269;92;1283)
(269;92;1299)
(270;93;1300)
(270;93;1300)
(270;94;1316)
(271;94;1316)
(271;95;1333)
(271;95;1333)
(272;95;1350)
(272;96;1350)
(272;96;1350)
(273;97;1366)
(273;97;1366)
(273;97;1382)
(273;97;1383)
(273;97;1399)
(273;98;1399)
(272;98;1416)
(272;99;1416)
(272;100;1432)
(271;100;1432)
(271;101;1449)
(271;101;1450)
(271;101;1450)
(270;101;1466)
(270;101;1466)
(270;102;1483)
(270;102;1483)
(270;102;1499)
(270;102;1499)
(270;102;1516)
(270;102;1516)
(270;102;1533)
(270;102;1533)
(270;102;1533)
(270;102;1550)
(270;102;1550)
(270;102;1566)
(270;103;1567)
(270;103;1583)
(270;104;1583)
(271;105;1599)
(271;106;1599)
(271;107;1616)
(272;107;1616)
(272;108;1632)
(272;109;1632)
(272;109;1650)
(273;110;1650)
(273;110;1650)
(273;111;1665)
(273;111;1666)
(273;111;1683)
(273;111;1683)
(273;111;1699)
(273;111;1699)
(273;111;1716)
(273;111;1716)
(273;111;1733)
(273;111;1733)
(273;111;1750)
(273;112;1750)
(273;112;1767)
(272;113;1767)
(272;113;1784)
(271;114;1784)
(271;114;1800)
(271;115;1800)
(270;115;1816)
(270;115;1817)
(270;115;1833)
(270;115;1834)
(270;115;1834)
(270;115;1850)
(270;115;1850)
(270;115;1867)
(270;115;1867)
(270;115;1883)
(270;115;1883)
(270;115;1900)
(270;115;1900)
(270;115;1900)
(270;115;1916)
(270;115;1916)
(271;115;1933)
(272;115;1933)
(272;115;1949)
(273;115;1950)
(274;115;1950)
(275;115;1966)
(276;115;1967)
(277;115;1983)
(278;115;1983)
(279;115;2000)
(280;115;2001)
(280;115;2016)
(281;115;2034)
(281;115;2034)
(282;115;2034)
(282;115;2050)
(282;115;2050)
(283;115;2066)
(283;115;2066)
(283;115;2083)
(283;115;2084)
(283;115;2100)
(283;115;2101)
(283;115;2116)
(283;115;2116)
(283;115;2134)
(283;115;2134)
(283;115;2134)
(283;115;2149)
(283;115;2150)
(283;115;2166)
(284;115;2167)
(284;115;2183)
(284;116;2183)
(284;117;2200)
(285;118;2200)
(285;119;2216)
(285;119;2217)
(285;120;2232)
(285;121;2233)
(286;122;2250)
(286;122;2250)
(286;122;2250)
(286;123;2267)
(286;123;2267)
(287;123;2283)
(287;123;2283)
(287;123;2300)
(287;123;2301)
(287;123;2317)
(287;123;2317)
(287;123;2333)
(287;123;2334)
(287;124;2334)
(287;124;2350)
(287;124;2350)
(287;124;2366)
(287;125;2366)
(288;125;2383)
(288;126;2384)
(288;126;2400)
(288;127;2401)
(288;127;2416)
(288;128;2417)
(289;129;2434)
(289;129;2434)
(289;130;2434)
(289;131;2450)
(289;131;2450)
(289;132;2466)
(289;132;2467)
(289;132;2483)
(289;132;2483)
(289;133;2500)
(289;133;2500)
(289;133;2500)
(289;133;2516)
(289;133;2516)
(289;134;2534)
(289;134;2534)
(289;135;2550)
(289;135;2550)
