(89;76;0)
(90;77;833)
(91;77;850)
(92;77;850)
(92;77;866)
(93;77;867)
(93;77;883)
(93;77;884)
(93;77;884)
(93;77;900)
(93;77;900)
(93;77;916)
(93;77;917)
(93;77;932)
(93;77;933)
(93;77;951)
(93;77;951)
(94;77;966)
(94;77;967)
(94;77;967)
(95;77;984)
(95;77;984)
(96;78;1000)
(96;78;1000)
(96;78;1017)
(97;78;1017)
(97;79;1034)
(97;79;1034)
(97;79;1050)
(97;79;1051)
(97;79;1051)
(97;79;1066)
(98;79;1067)
(98;79;1084)
(98;80;1084)
(98;80;1100)
(98;80;1100)
(98;80;1116)
(98;80;1117)
(98;80;1117)
(98;81;1133)
(99;82;1134)
(99;83;1150)
(99;83;1150)
(99;84;1166)
(100;85;1167)
(100;85;1183)
(100;86;1184)
(100;87;1184)
(101;88;1200)
(101;88;1200)
(101;89;1216)
(101;90;1216)
(101;90;1233)
(101;91;1233)
(101;92;1250)
(101;93;1250)
(101;94;1267)
(101;95;1268)
(102;96;1268)
(102;97;1283)
(102;97;1283)
(102;97;1300)
(102;98;1301)
(102;99;1317)
(102;101;1317)
(101;104;1333)
(101;106;1334)
(101;107;1334)
(101;108;1349)
(101;110;1367)
(101;112;1367)
(101;113;1367)
(101;115;1383)
(101;116;1383)
(101;117;1400)
(100;118;1400)
(100;119;1417)
(100;120;1417)
(100;121;1417)
(100;122;1433)
(100;122;1434)
(100;122;1450)
(100;122;1450)
(100;122;1467)
(100;122;1467)
(100;122;1483)
(100;122;1483)
(100;122;1483)
(100;122;1499)
(100;122;1499)
(100;122;1516)
(100;122;1517)
(100;122;1533)
(100;122;1534)
(100;122;1550)
(100;122;1550)
(100;122;1550)
(100;122;1568)
(100;122;1568)
(100;122;1583)
(100;122;1583)
(101;122;1600)
(101;123;1601)
(102;123;1616)
(103;123;1616)
(104;124;1634)
(105;124;1634)
(106;124;1634)
(106;125;1649)
(107;125;1667)
(107;125;1667)
(107;125;1668)
(108;125;1683)
(109;125;1684)
(109;125;1699)
(110;125;1699)
(111;125;1717)
(112;125;1718)
(113;126;1718)
(113;126;1733)
(113;126;1733)
(114;126;1750)
(114;126;1750)
(114;126;1767)
(115;126;1767)
(116;126;1783)
(116;126;1784)
(117;126;1784)
(118;126;1801)
(118;127;1801)
(119;127;1816)
(120;127;1816)
(121;127;1834)
(122;127;1834)
(123;127;1834)
(123;128;1849)
(124;128;1850)
(124;128;1867)
(125;128;1867)
(125;128;1883)
(125;128;1883)
(125;128;1899)
(125;128;1900)
(125;128;1916)
(125;128;1917)
(125;128;1933)
(125;128;1934)
(125;128;1934)
(125;128;1950)
