(590;258;0)
(590;257;267)
(590;257;267)
(590;257;283)
(590;256;283)
(590;256;299)
(590;256;300)
(590;255;316)
(590;255;316)
(590;253;333)
(590;252;334)
(591;251;349)
(591;251;350)
(591;250;367)
(591;250;367)
(591;249;383)
(591;249;383)
(591;249;383)
(591;248;400)
(592;248;401)
(592;248;416)
(592;247;417)
(592;247;432)
(592;247;433)
(592;246;449)
(592;246;450)
(593;245;466)
(593;244;466)
(593;243;483)
(593;242;483)
(594;241;500)
(594;241;500)
(594;240;500)
(594;240;516)
(594;239;517)
(594;239;533)
(594;239;533)
(594;239;549)
(594;238;549)
(594;238;566)
(595;237;567)
(595;236;567)
(595;235;583)
(595;234;583)
(595;234;600)
(595;234;600)
(595;234;617)
(595;234;617)
(595;233;633)
(595;233;633)
(595;233;650)
(595;232;650)
(595;232;650)
(595;232;666)
(595;232;666)
(595;231;683)
(595;231;683)
(595;231;700)
(596;230;700)
(596;230;716)
(596;229;717)
(596;228;733)
(596;227;733)
(596;226;749)
(596;226;749)
(596;225;749)
(596;225;766)
(596;225;767)
(596;224;783)
(596;224;784)
(596;223;799)
(596;223;799)
(596;222;817)
(596;222;817)
(596;221;817)
(596;220;833)
(596;220;833)
(596;219;849)
(596;219;849)
(596;219;866)
(596;218;866)
(596;218;866)
(596;218;883)
(596;218;883)
(596;218;899)
(596;218;900)
(596;218;917)
(596;218;917)
(596;218;933)
(596;218;933)
(596;218;949)
(596;218;950)
(596;218;966)
(596;218;966)
(596;218;967)
(596;218;983)
(596;218;983)
(596;218;999)
(595;217;1000)
(595;217;1016)
(595;217;1017)
(595;217;1033)
(595;216;1033)
(595;216;1050)
(595;216;1050)
(595;215;1050)
(594;215;1067)
(594;215;1067)
(594;215;1083)
(594;215;1084)
(594;215;1099)
(594;215;1100)
(594;215;1100)
(594;215;1117)
(594;214;1117)
(593;214;1133)
(593;214;1133)
(593;214;1150)
(592;214;1151)
(592;213;1166)
(591;212;1167)
(591;212;1167)
(591;212;1183)
(591;211;1183)
(590;211;1199)
(590;211;1200)
(590;211;1217)
(590;211;1217)
(590;211;1233)
(590;211;1234)
(590;211;1249)
(590;211;1249)
(589;211;1266)
(589;210;1267)
(589;210;1267)
(588;210;1282)
(588;210;1283)
(588;210;1300)
(588;210;1300)
(587;210;1317)
(587;209;1317)
(587;209;1332)
(586;209;1333)
(586;209;1349)
(586;208;1350)
(586;208;1350)
(585;208;1366)
(585;208;1367)
(585;208;1383)
(584;208;1383)
(584;207;1399)
(584;207;1399)
(583;207;1399)
(583;207;1416)
(583;207;1416)
(583;207;1434)
(583;207;1434)
(583;207;1450)
(583;207;1450)
(582;207;1466)
(582;207;1467)
(582;207;1467)
(581;207;1483)
(581;207;1500)
(580;207;1500)
(579;206;1500)
(579;206;1517)
(579;206;1517)
(578;206;1533)
(578;206;1533)
(578;206;1549)
(578;206;1549)
(578;206;1566)
(578;206;1567)
(578;206;1567)
(578;206;1583)
(578;206;1583)
(577;206;1600)
(577;206;1600)
(577;206;1617)
(577;206;1617)
(576;206;1633)
(576;206;1633)
(575;206;1650)
(575;206;1650)
(575;206;1650)
(574;206;1666)
(573;206;1666)
(573;206;1684)
(572;206;1684)
(571;205;1700)
(570;205;1700)
(569;205;1700)
(569;205;1716)
(568;205;1716)
(568;205;1733)
(568;205;1734)
(567;205;1750)
(567;205;1750)
(566;205;1766)
(566;205;1766)
(566;205;1783)
(565;205;1783)
(564;205;1783)
(564;205;1799)
(563;205;1799)
(562;205;1817)
(561;205;1817)
(560;205;1833)
(559;205;1834)
(558;205;1850)
(557;205;1850)
(557;205;1866)
(556;205;1866)
(556;205;1867)
(555;205;1883)
(555;205;1883)
(554;205;1900)
(553;205;1901)
(552;205;1916)
(551;205;1917)
(550;204;1933)
(549;204;1933)
(549;204;1949)
(548;204;1949)
(547;204;1949)
(546;204;1966)
(545;204;1967)
(544;204;1983)
(543;205;1983)
(543;205;1999)
(542;205;2000)
(542;205;2000)
(542;205;2017)
(541;205;2017)
(541;205;2034)
(540;205;2034)
(540;205;2050)
(539;205;2050)
(538;205;2066)
(537;205;2067)
(536;204;2067)
(535;204;2083)
(534;204;2083)
(533;204;2099)
(532;204;2099)
(531;204;2117)
(531;204;2117)
(530;204;2133)
(530;204;2133)
(529;204;2149)
(529;204;2149)
(529;204;2166)
(529;204;2167)
(529;204;2167)
(529;204;2183)
(528;204;2183)
(528;204;2199)
(527;204;2199)
(527;204;2216)
(526;204;2216)
(525;204;2233)
(524;204;2233)
(523;204;2249)
(522;204;2249)
(522;204;2249)
(521;204;2265)
(521;204;2266)
(520;204;2283)
(519;204;2283)
(519;204;2299)
(518;204;2299)
(518;204;2299)
(517;204;2316)
(516;204;2316)
(516;204;2333)
(515;204;2351)
(514;204;2351)
(513;204;2367)
(513;204;2367)
(512;204;2367)
(512;204;2384)
(511;204;2384)
(511;204;2401)
(510;204;2401)
(510;204;2417)
(509;204;2418)
(509;204;2434)
(508;204;2434)
(508;204;2451)
(508;204;2451)
(507;204;2451)
(507;204;2467)
(506;204;2467)
(506;204;2483)
(505;204;2484)
(505;204;2500)
(505;204;2500)
(504;204;2517)
(504;204;2517)
(503;204;2533)
(503;204;2533)
(503;204;2550)
(502;204;2550)
(502;203;2550)
(502;203;2567)
(501;203;2568)
(501;203;2584)
(500;203;2585)
(500;202;2600)
(499;202;2601)
(498;202;2601)
(498;202;2617)
(497;202;2617)
(496;201;2633)
(496;201;2634)
(495;201;2650)
(495;201;2651)
(494;201;2667)
(493;200;2668)
(493;200;2684)
(493;200;2684)
(492;200;2701)
(492;200;2701)
(491;200;2717)
(491;200;2717)
(491;200;2734)
(490;200;2734)
(490;199;2735)
(490;199;2750)
(489;199;2751)
(489;199;2767)
(489;199;2767)
(488;199;2783)
(487;198;2800)
(487;198;2800)
(486;198;2800)
(486;198;2817)
(486;197;2818)
(485;197;2834)
(484;197;2834)
(484;197;2834)
(483;197;2850)
(483;197;2850)
(482;196;2867)
(482;196;2868)
(481;196;2884)
(481;196;2884)
(481;196;2900)
(480;196;2900)
(480;196;2900)
(480;196;2917)
(480;196;2918)
(480;196;2934)
(480;196;2934)
(480;196;2950)
(479;196;2951)
(479;196;2967)
(479;196;2967)
(479;196;2984)
(478;196;2984)
(478;196;3000)
(478;196;3000)
(478;196;3017)
(478;196;3018)
(477;196;3034)
(477;196;3034)
(477;196;3034)
(477;196;3050)
(476;196;3051)
(475;196;3067)
(475;196;3067)
(474;196;3083)
(474;196;3084)
(473;196;3100)
(473;196;3101)
(473;196;3117)
(473;196;3118)
(472;196;3134)
(472;196;3134)
(472;197;3134)
(472;197;3150)
(471;197;3150)
(471;197;3167)
(471;197;3167)
(471;197;3184)
(471;197;3184)
(471;197;3200)
(471;197;3200)
(470;197;3200)
(470;197;3217)
(470;197;3217)
(470;197;3233)
(470;197;3234)
(469;198;3250)
(469;198;3250)
(469;198;3267)
(468;198;3267)
(468;198;3267)
(467;199;3283)
(466;199;3284)
(465;200;3300)
(464;200;3300)
(464;201;3317)
(463;202;3318)
(462;202;3333)
(462;203;3333)
(461;204;3350)
(460;204;3351)
(460;205;3351)
(459;205;3366)
(459;205;3367)
(459;206;3401)
(459;206;3402)
(459;206;3402)
(459;206;3420)
(459;206;3420)
(458;206;3420)
(458;206;3438)
(458;206;3438)
(457;207;3454)
(457;208;3454)
(456;208;3469)
(456;209;3470)
(455;210;3487)
(455;210;3487)
(454;210;3487)
(454;211;3504)
(454;211;3504)
(454;211;3520)
(454;211;3521)
(453;212;3538)
(453;212;3539)
(452;213;3554)
(452;213;3554)
(452;214;3570)
(451;214;3571)
(451;214;3571)
(451;215;3586)
(450;215;3587)
(450;216;3603)
(449;216;3604)
(449;217;3621)
(449;217;3621)
(448;218;3621)
(448;218;3637)
(448;218;3637)
(447;218;3654)
(447;219;3654)
(447;219;3671)
(447;219;3671)
(447;219;3687)
(447;220;3688)
(446;220;3688)
(446;220;3704)
(445;221;3704)
(445;221;3721)
(445;222;3721)
(444;222;3737)
(444;223;3737)
(443;223;3753)
(443;224;3754)
(442;224;3770)
(442;225;3771)
(442;225;3788)
(442;225;3788)
(440;227;3809)
(440;227;3809)
(440;227;3826)
(440;227;3826)
(439;228;3843)
(439;228;3843)
(439;228;3859)
(438;228;3860)
(438;229;3860)
(438;229;3875)
(437;230;3876)
(437;230;3892)
(437;230;3893)
(437;230;3909)
(437;231;3909)
(437;231;3926)
(436;231;3927)
(436;231;3927)
(436;232;3942)
(435;232;3942)
(435;233;3959)
(435;233;3959)
(435;233;3976)
(434;233;3976)
(434;234;3992)
(434;234;3993)
(434;234;4009)
(434;234;4009)
(433;234;4025)
(433;235;4026)
(433;235;4043)
(432;235;4043)
(432;236;4043)
(431;236;4059)
(431;236;4060)
(430;237;4076)
(430;237;4076)
(430;237;4092)
(429;238;4092)
(428;238;4092)
(428;239;4109)
(427;239;4109)
(426;240;4125)
(425;240;4125)
(425;241;4143)
(425;241;4143)
(424;241;4159)
(424;241;4159)
(424;241;4159)
(424;241;4176)
(423;242;4176)
(423;242;4193)
(423;242;4193)
(422;242;4209)
(422;242;4209)
(422;243;4226)
(422;243;4226)
(421;243;4242)
(421;243;4242)
(421;244;4243)
(420;244;4259)
(420;244;4259)
(420;245;4275)
(419;245;4275)
(419;245;4293)
(419;246;4293)
(419;246;4309)
(418;246;4309)
(418;247;4326)
(418;247;4326)
(418;247;4326)
(417;247;4343)
(417;248;4343)
(417;248;4359)
(417;248;4359)
(416;248;4376)
(416;249;4376)
(416;249;4392)
(415;250;4393)
(415;250;4393)
(414;251;4410)
(414;252;4410)
(413;252;4426)
(413;253;4426)
(412;254;4443)
(412;255;4443)
(412;255;4459)
(411;255;4459)
(411;255;4459)
(411;256;4475)
(411;256;4476)
(410;256;4493)
(410;256;4493)
(410;256;4509)
(409;256;4510)
(409;256;4526)
(409;256;4526)
(409;256;4526)
(409;257;4542)
(409;257;4542)
(408;257;4559)
(408;257;4560)
(407;257;4576)
(407;257;4576)
(406;257;4593)
(406;257;4593)
(405;258;4609)
(405;258;4609)
(404;258;4625)
(404;258;4626)
(403;258;4643)
(403;258;4643)
(403;258;4643)
(403;258;4659)
(403;258;4660)
(403;259;4676)
(402;259;4676)
(402;259;4692)
(401;259;4693)
(401;259;4709)
(401;259;4709)
(400;260;4709)
(400;260;4725)
(400;260;4726)
(399;260;4742)
(399;261;4743)
(399;261;4758)
(398;261;4759)
(398;261;4759)
(398;261;4775)
(398;262;4776)
(398;262;4793)
(398;262;4793)
(397;262;4809)
(397;262;4809)
(397;262;4826)
(397;263;4826)
(397;264;4826)
(396;265;4843)
(396;266;4843)
(396;266;4859)
(396;267;4875)
(396;268;4876)
(395;269;4876)
