(144;204;0)
(144;205;32)
(144;205;49)
(145;205;50)
(145;206;50)
(145;206;66)
(140;204;1033)
(140;204;1049)
(140;204;1050)
(140;204;1065)
(139;204;1066)
(139;204;1082)
(139;204;1083)
(139;204;1083)
(139;204;1099)
(139;204;1099)
(139;204;1116)
(139;204;1116)
(139;204;1133)
(139;204;1133)
(139;204;1150)
(139;204;1150)
(139;204;1166)
(139;204;1167)
(139;204;1167)
(139;204;1182)
(139;204;1198)
(140;204;1215)
(140;203;1216)
(141;203;1232)
(141;203;1233)
(142;203;1249)
(142;203;1249)
(143;203;1249)
(144;202;1265)
(145;202;1266)
(146;202;1283)
(146;202;1283)
(147;202;1299)
(147;202;1299)
(148;202;1316)
(148;202;1316)
(149;202;1316)
(150;201;1333)
(151;201;1333)
(151;201;1348)
(152;201;1348)
(153;201;1365)
(154;200;1366)
(155;200;1383)
(156;200;1383)
(156;199;1383)
(157;199;1400)
(157;199;1400)
(158;199;1416)
(158;199;1417)
(158;198;1432)
(159;198;1432)
(160;198;1448)
(161;197;1449)
(162;197;1466)
(162;197;1466)
(162;197;1482)
(163;197;1483)
(164;197;1499)
(165;196;1499)
(166;196;1500)
(166;196;1516)
(167;196;1516)
(167;196;1532)
(168;196;1533)
(168;195;1549)
(169;195;1549)
(170;195;1549)
(171;195;1565)
(172;194;1566)
(173;194;1582)
(174;194;1582)
(175;194;1598)
(176;194;1599)
(177;194;1615)
(177;193;1615)
(178;193;1615)
(179;193;1633)
(180;192;1633)
(181;192;1649)
(181;192;1649)
(182;192;1665)
(182;192;1665)
(183;191;1682)
(184;191;1682)
(185;191;1699)
(186;190;1699)
(186;190;1699)
(187;190;1716)
(188;190;1716)
(189;189;1732)
(190;189;1732)
(191;188;1749)
(192;188;1749)
(192;188;1766)
(193;188;1766)
(193;187;1782)
(194;187;1782)
(195;187;1798)
(196;186;1798)
(196;186;1799)
(197;186;1816)
(198;186;1816)
(198;185;1832)
(198;185;1832)
(199;185;1849)
(200;185;1849)
(200;184;1849)
(201;184;1865)
(201;184;1865)
(201;183;1882)
(202;183;1882)
(202;183;1899)
(203;183;1899)
(204;183;1916)
(205;182;1916)
(206;181;1916)
(208;181;1932)
(209;180;1932)
(210;180;1949)
(211;179;1949)
(212;179;1966)
(213;178;1966)
(214;178;1966)
(215;178;1983)
(216;177;1983)
(217;177;1998)
(217;177;1999)
(218;176;2015)
(219;176;2015)
(220;176;2032)
(220;175;2032)
(221;175;2048)
(222;175;2048)
(224;174;2066)
(225;174;2066)
(226;173;2082)
(227;173;2082)
(228;173;2098)
(229;173;2099)
(229;172;2099)
(230;172;2116)
(231;172;2132)
(231;172;2133)
(231;172;2133)
(232;172;2149)
(232;172;2149)
(233;172;2149)
(234;172;2166)
(235;171;2166)
(236;171;2182)
(237;171;2182)
(238;171;2199)
(238;171;2199)
(239;171;2216)
(240;171;2216)
(240;171;2216)
(241;171;2233)
(241;171;2233)
(242;171;2248)
(243;171;2248)
(243;171;2265)
(244;171;2265)
(245;171;2283)
(246;171;2283)
(247;171;2283)
(247;171;2299)
(248;171;2299)
(248;171;2315)
(249;171;2316)
(249;171;2332)
(250;171;2333)
(251;171;2348)
(251;171;2349)
(252;171;2365)
(252;171;2366)
(252;171;2382)
(252;171;2382)
(253;171;2399)
(253;171;2399)
(253;171;2399)
(253;171;2416)
(253;171;2416)
(253;171;2432)
(254;172;2433)
(254;172;2449)
(254;172;2449)
(254;172;2449)
(255;172;2465)
(255;172;2466)
(255;173;2482)
(256;173;2483)
(256;173;2499)
(257;174;2499)
(257;174;2516)
(257;175;2516)
(258;175;2516)
(258;175;2531)
(259;176;2532)
(259;176;2549)
(259;177;2549)
(259;177;2565)
(260;178;2565)
(260;178;2582)
(261;179;2582)
(261;179;2599)
(261;180;2599)
(262;180;2599)
(262;180;2616)
(262;181;2616)
(263;181;2632)
(263;182;2632)
(263;182;2649)
(264;183;2649)
(264;184;2665)
(265;185;2666)
(265;185;2683)
(266;186;2683)
(266;187;2683)
(267;188;2699)
(267;188;2699)
(267;189;2716)
(268;190;2716)
(268;190;2733)
(268;190;2733)
(268;191;2749)
(269;191;2749)
(269;191;2749)
(269;192;2765)
(269;192;2765)
(270;193;2783)
(270;193;2783)
(270;193;2799)
(271;194;2799)
(272;195;2816)
(272;196;2816)
(273;197;2833)
(273;197;2833)
(274;198;2849)
(274;199;2849)
(275;199;2865)
(275;200;2866)
(276;200;2883)
(276;200;2883)
(276;201;2883)
(276;201;2899)
(277;201;2899)
(277;202;2916)
(278;202;2916)
(279;203;2932)
(280;204;2932)
(281;205;2948)
(282;205;2949)
(282;206;2965)
(283;206;2966)
(283;206;2983)
(284;206;2983)
(284;207;2983)
(285;207;2998)
(285;207;2999)
(286;207;3015)
(286;208;3016)
(287;208;3032)
(287;208;3033)
(288;208;3049)
(288;208;3049)
(289;208;3049)
(289;208;3065)
(290;208;3065)
(291;208;3083)
(291;209;3083)
(292;209;3100)
(293;209;3100)
(295;209;3116)
(296;209;3116)
(298;209;3131)
(299;209;3132)
(300;209;3149)
(301;208;3149)
(301;208;3166)
(302;208;3166)
(302;208;3182)
(303;208;3182)
(303;208;3198)
(303;208;3199)
(304;208;3199)
(304;207;3216)
(304;207;3216)
(305;207;3232)
(305;207;3232)
(306;207;3249)
(307;207;3249)
(307;207;3265)
(308;206;3266)
(309;206;3282)
(309;206;3283)
(309;206;3299)
(310;206;3299)
(310;206;3299)
(310;206;3316)
(310;206;3317)
(310;206;3332)
(310;206;3332)
(310;206;3350)
(311;206;3350)
(311;206;3350)
(311;206;3365)
(311;206;3366)
(311;206;3382)
(311;206;3382)
(311;206;3399)
(312;206;3399)
(312;206;3416)
(312;206;3416)
(312;206;3416)
(312;206;3433)
(313;206;3433)
(313;206;3449)
(313;207;3450)
(313;207;3465)
(314;207;3466)
(314;208;3482)
(315;208;3483)
(315;209;3483)
(316;209;3499)
(316;210;3499)
(316;210;3516)
(316;210;3517)
(316;210;3534)
(316;210;3534)
(316;210;3550)
(316;210;3550)
(316;210;3566)
(316;210;3567)
(316;210;3583)
(316;211;3583)
(316;211;3599)
(316;211;3599)
(316;211;3599)
(316;211;3616)
(316;212;3616)
(315;213;3633)
(315;214;3633)
(314;215;3648)
(314;216;3649)
(313;217;3649)
(313;218;3666)
(313;218;3666)
(312;219;3682)
(312;220;3682)
(311;221;3699)
(310;221;3700)
(310;222;3715)
(309;223;3716)
(308;224;3716)
(307;225;3733)
(306;226;3733)
(306;227;3749)
(305;227;3750)
(304;228;3766)
(303;228;3766)
(303;229;3783)
(302;230;3783)
(301;230;3799)
(300;231;3799)
(299;231;3815)
(298;232;3816)
(297;232;3816)
(296;233;3833)
(295;233;3833)
(294;234;3849)
(293;234;3849)
(291;235;3866)
(290;235;3866)
(289;236;3883)
(288;236;3884)
(288;237;3899)
(286;237;3899)
(285;238;3899)
(284;238;3915)
(283;239;3916)
(282;239;3933)
(282;240;3933)
(281;240;3949)
(280;241;3949)
(279;242;3949)
(278;242;3966)
(277;243;3966)
(276;244;3983)
(275;245;3983)
(274;245;3999)
(273;246;3999)
(272;247;4016)
(272;248;4016)
(271;248;4033)
(271;248;4033)
(271;249;4033)
(270;249;4049)
(269;250;4049)
(268;251;4066)
(267;252;4066)
(267;253;4083)
(266;254;4083)
(265;255;4099)
(265;255;4099)
(265;256;4116)
(264;256;4117)
(263;257;4132)
(263;258;4132)
(263;259;4149)
(262;259;4149)
(262;260;4166)
(262;260;4167)
(261;261;4183)
(261;262;4183)
(261;262;4199)
(260;263;4199)
(260;263;4199)
(260;264;4216)
(260;264;4216)
(260;265;4232)
(259;265;4233)
(259;266;4249)
(259;266;4249)
(259;267;4249)
(259;268;4265)
(259;269;4266)
(258;270;4283)
(258;271;4283)
(258;272;4299)
(258;273;4299)
(258;274;4315)
(258;275;4315)
(257;275;4315)
(257;276;4333)
(257;277;4333)
(257;278;4349)
(257;278;4349)
(256;279;4366)
(256;280;4366)
(256;280;4383)
(256;281;4383)
(256;281;4383)
(255;282;4399)
(255;282;4400)
(255;282;4416)
(255;283;4416)
(255;283;4432)
(255;283;4433)
(254;284;4448)
(254;284;4449)
(253;285;4466)
(253;286;4466)
(252;286;4482)
(252;287;4482)
(251;288;4499)
(250;288;4500)
(250;289;4500)
(249;289;4515)
(249;290;4516)
(249;290;4533)
(248;290;4533)
(248;291;4548)
(247;291;4549)
(246;292;4549)
(246;292;4566)
(245;293;4566)
(245;293;4583)
(245;293;4583)
(245;293;4599)
(244;294;4600)
(244;294;4616)
(243;294;4616)
(243;295;4616)
(242;295;4632)
(242;295;4632)
(241;296;4649)
(241;296;4649)
(241;297;4665)
(241;297;4665)
(240;297;4683)
(240;297;4683)
(240;297;4684)
(240;297;4699)
(240;297;4699)
(240;298;4715)
(240;298;4716)
(240;298;4732)
(239;298;4733)
(239;299;4749)
(239;299;4749)
(239;299;4766)
(239;300;4767)
(238;300;4767)
(238;301;4783)
(238;301;4783)
(238;303;4798)
(238;304;4799)
(237;305;4815)
(237;306;4816)
(237;307;4832)
(237;308;4833)
(237;309;4849)
(236;309;4849)
(236;310;4849)
(236;310;4865)
(236;311;4866)
(236;311;4882)
(236;311;4882)
(236;312;4899)
(236;312;4899)
(236;313;4916)
(235;313;4916)
(235;313;4933)
(235;314;4933)
(235;314;4949)
(235;314;4949)
(235;314;4966)
(235;314;4966)
(235;314;4966)
(235;314;4983)
(235;314;4983)
(235;314;4999)
(235;314;4999)
(235;314;5016)
(235;314;5016)
(236;314;5033)
(236;314;5033)
(236;314;5048)
(237;314;5049)
(238;314;5066)
(239;314;5066)
(240;314;5083)
(241;314;5083)
(241;314;5083)
(242;313;5099)
(242;313;5100)
(242;313;5116)
(243;313;5116)
(244;313;5133)
(246;313;5133)
(247;313;5149)
(249;313;5149)
(250;313;5149)
(252;313;5166)
(253;313;5166)
(254;313;5183)
(255;313;5183)
(257;313;5200)
(258;313;5200)
(259;313;5216)
(260;313;5216)
(260;313;5216)
(261;313;5233)
(262;313;5233)
(263;313;5250)
(264;313;5250)
(265;313;5266)
(266;313;5283)
(266;313;5283)
(267;313;5300)
(267;313;5300)
(267;313;5315)
(268;313;5333)
(269;314;5333)
(270;314;5334)
(270;314;5349)
(271;314;5349)
(271;314;5366)
(272;314;5366)
(272;315;5383)
(272;315;5383)
(273;315;5383)
(273;315;5399)
(273;315;5399)
