(234;364;0)
(233;364;0)
(232;364;16)
(232;364;17)
(232;364;34)
(232;364;34)
(232;364;50)
(232;364;67)
(232;364;68)
(232;364;82)
(232;364;83)
(232;364;100)
(232;364;100)
(232;364;117)
(232;364;117)
(232;364;134)
(232;364;134)
(232;364;134)
(232;363;150)
(232;363;150)
(233;362;167)
(233;362;167)
(233;361;183)
(233;361;183)
(233;361;200)
(234;360;200)
(234;360;217)
(235;359;217)
(236;359;233)
(236;358;233)
(236;358;233)
(237;358;250)
(237;357;250)
(237;357;267)
(238;357;268)
(238;356;283)
(238;356;283)
(239;356;299)
(239;355;300)
(240;354;317)
(241;354;317)
(241;353;317)
(242;352;334)
(243;352;334)
(243;351;350)
(244;351;350)
(244;351;366)
(244;351;367)
(244;351;383)
(244;351;384)
(244;351;384)
(244;351;401)
(244;351;401)
(244;350;417)
(244;350;417)
(245;350;433)
(245;350;433)
(245;350;450)
(246;350;450)
(247;349;450)
(247;348;467)
(248;348;467)
(248;348;483)
(248;348;484)
(249;348;500)
(249;347;500)
(250;347;517)
(250;347;517)
(250;347;518)
(251;346;533)
(251;346;534)
(251;346;550)
(252;346;550)
(253;345;567)
(254;345;567)
(255;344;583)
(256;343;584)
(256;343;600)
(257;342;600)
(257;342;617)
(257;342;617)
(257;342;617)
(257;342;633)
(257;342;633)
(258;342;651)
(259;341;651)
(260;340;667)
(262;339;668)
(263;339;684)
(264;338;684)
(264;337;684)
(265;337;701)
(265;337;701)
(266;337;717)
(267;336;718)
(268;336;734)
(269;335;734)
(269;335;734)
(270;335;749)
(270;335;750)
(270;334;767)
(271;334;767)
(271;334;782)
(272;333;783)
(273;333;801)
(274;332;801)
(275;332;801)
(276;331;816)
(276;331;817)
(277;330;833)
(277;330;833)
(277;330;851)
(278;330;851)
(279;329;867)
(280;329;867)
(281;328;883)
(282;327;884)
(283;327;899)
(283;327;900)
(284;326;900)
(285;326;918)
(285;325;918)
(286;325;934)
(286;325;934)
(286;325;950)
(287;324;951)
(288;324;967)
(288;323;967)
(289;323;967)
(290;322;984)
(291;322;984)
(291;322;1001)
(292;321;1001)
(292;321;1033)
(293;321;1033)
(294;320;1034)
(295;320;1034)
(295;320;1034)
(296;320;1068)
(296;319;1068)
(297;319;1068)
(298;318;1068)
(300;317;1104)
(301;317;1104)
(302;316;1138)
(303;316;1138)
(305;314;1138)
(307;314;1153)
(308;314;1171)
(308;313;1172)
(310;312;1172)
(311;312;1187)
(312;312;1188)
(313;311;1204)
(314;311;1204)
(315;311;1204)
(316;310;1221)
(317;310;1254)
(318;309;1255)
(319;309;1255)
(320;308;1255)
(320;308;1255)
(320;308;1287)
(321;308;1288)
(322;308;1288)
(323;307;1288)
(324;307;1304)
(325;307;1305)
(326;306;1338)
(326;306;1338)
(327;306;1338)
(328;306;1338)
(329;305;1355)
(330;305;1356)
(331;304;1371)
(332;304;1388)
(335;303;1404)
(336;303;1405)
(338;302;1422)
(338;302;1438)
(338;302;1466)
(338;302;1467)
(339;302;1467)
(340;301;1467)
(341;301;1467)
(342;301;1483)
(343;300;1484)
(343;300;1501)
(344;300;1501)
(344;299;1501)
(345;299;1517)
(346;298;1518)
(347;298;1533)
(347;297;1533)
(348;297;1551)
(349;297;1551)
(349;296;1567)
(350;296;1567)
(351;296;1583)
(351;296;1584)
(351;295;1584)
(352;295;1601)
(353;294;1601)
(355;293;1617)
(355;293;1617)
(356;292;1634)
(357;291;1634)
(358;290;1634)
(359;290;1650)
(359;289;1651)
(360;289;1667)
(360;289;1668)
(361;288;1683)
(361;288;1684)
(362;288;1700)
(363;287;1700)
(364;286;1700)
(366;285;1717)
(367;284;1717)
(368;283;1734)
(369;282;1734)
(370;282;1750)
(371;281;1750)
(372;281;1767)
(373;280;1768)
(374;280;1768)
(374;279;1783)
(374;279;1801)
(375;279;1801)
(375;279;1801)
(375;279;1816)
(376;278;1817)
(377;277;1833)
(379;276;1833)
(380;275;1850)
(381;274;1850)
(382;274;1867)
(382;274;1867)
(382;274;1867)
(383;273;1883)
(383;273;1883)
(384;272;1900)
(385;272;1900)
(387;271;1917)
(388;270;1917)
(389;269;1934)
(390;268;1934)
(390;268;1934)
(391;267;1950)
(391;267;1950)
(392;267;1966)
(392;266;1967)
(393;266;1984)
(393;265;1984)
(394;265;2000)
(394;265;2000)
(394;265;2000)
(394;265;2016)
(395;265;2017)
(395;265;2034)
(395;265;2034)
(395;265;2050)
(396;264;2050)
(397;263;2067)
(399;263;2068)
(400;262;2083)
(402;261;2083)
(403;260;2100)
(404;260;2100)
(405;259;2100)
(406;259;2117)
(407;258;2133)
(408;258;2133)
(410;257;2164)
(411;257;2164)
(412;256;2164)
(413;256;2164)
(413;255;2181)
(414;255;2182)
(415;255;2182)
(415;255;2198)
(416;254;2198)
(416;254;2213)
(417;254;2214)
(417;254;2231)
(418;254;2231)
(418;253;2248)
(418;253;2248)
(419;253;2248)
(420;253;2263)
(420;252;2281)
(421;252;2282)
(422;252;2282)
(423;252;2298)
(423;251;2298)
(424;251;2314)
(425;251;2315)
(426;250;2331)
(427;250;2331)
(428;249;2348)
(429;249;2348)
(430;248;2348)
(431;248;2364)
(433;247;2364)
(434;247;2381)
(435;246;2382)
(436;246;2397)
(436;246;2398)
(437;246;2415)
(437;246;2415)
(438;245;2415)
(438;245;2431)
(439;245;2431)
(440;244;2448)
(441;244;2448)
(442;244;2464)
(443;243;2465)
(444;242;2481)
(445;242;2481)
(446;242;2481)
(447;241;2498)
(448;241;2498)
(449;240;2514)
(450;240;2514)
(451;239;2531)
(452;238;2531)
(453;238;2547)
(454;237;2548)
(455;237;2564)
(456;236;2564)
(457;236;2581)
(458;235;2581)
(459;234;2581)
(459;234;2597)
(460;234;2598)
(460;234;2614)
(460;233;2615)
(461;233;2631)
(461;233;2631)
(462;232;2648)
(462;232;2649)
(463;231;2649)
(464;231;2664)
(465;230;2664)
(465;230;2681)
(466;230;2681)
(466;230;2697)
(466;230;2697)
(466;229;2714)
(466;229;2714)
(466;229;2714)
(467;229;2730)
(468;228;2730)
(469;228;2747)
(471;226;2747)
(473;225;2764)
(474;224;2764)
(476;223;2780)
(477;223;2781)
(478;222;2781)
(479;221;2797)
(480;221;2797)
(481;220;2813)
(482;219;2814)
(483;219;2830)
(484;218;2830)
(485;217;2847)
(486;217;2847)
(487;217;2864)
(488;216;2864)
(489;215;2864)
(490;215;2881)
(491;214;2881)
(492;214;2897)
(493;213;2897)
(494;213;2914)
(495;212;2914)
(496;212;2931)
(497;211;2931)
(498;210;2947)
(500;209;2948)
(501;209;2964)
(503;208;2964)
(504;207;2964)
(504;207;2980)
(505;207;2981)
(506;206;2997)
(506;206;2997)
(507;205;3014)
(508;205;3014)
(508;205;3014)
(509;205;3030)
(510;204;3030)
(511;204;3048)
(512;203;3048)
(513;203;3064)
(514;203;3064)
(515;202;3081)
(515;202;3081)
(516;202;3081)
(517;201;3097)
(518;201;3097)
(519;200;3114)
(521;199;3114)
(522;199;3130)
(524;198;3131)
(525;198;3147)
(525;198;3147)
(526;197;3164)
(527;197;3164)
(528;196;3180)
(529;196;3180)
(530;196;3181)
(531;196;3197)
(531;195;3197)
(532;195;3214)
(533;194;3214)
(534;194;3230)
(536;194;3231)
(537;193;3248)
(538;193;3248)
(539;192;3264)
(539;192;3264)
(540;192;3264)
(540;192;3281)
(540;192;3281)
(541;191;3297)
(541;191;3314)
(542;191;3343)
(542;191;3344)
(543;190;3344)
(544;190;3344)
(544;190;3360)
(545;190;3360)
(546;189;3377)
(546;189;3378)
(547;188;3378)
(548;188;3394)
(549;188;3394)
(550;187;3410)
(551;186;3411)
(552;185;3427)
(554;185;3428)
(555;184;3428)
(556;183;3444)
(557;182;3445)
(559;181;3461)
(560;180;3461)
(561;180;3477)
(562;179;3478)
(563;178;3494)
(564;178;3495)
(565;177;3495)
(566;176;3511)
(566;176;3511)
(567;175;3528)
(568;175;3528)
(569;174;3544)
(569;173;3544)
(570;173;3544)
(570;173;3561)
(571;172;3561)
(571;172;3577)
(572;172;3577)
(572;171;3594)
(572;171;3594)
(573;171;3611)
(574;170;3611)
(575;169;3627)
(576;168;3628)
(576;168;3645)
(577;167;3645)
(578;167;3645)
(578;166;3660)
(579;166;3660)
(581;165;3677)
(582;164;3677)
(583;163;3694)
(584;163;3695)
(584;163;3711)
(585;162;3711)
(585;162;3727)
(586;161;3727)
(587;161;3727)
(588;160;3744)
(588;160;3744)
(589;159;3761)
(590;159;3761)
(590;158;3777)
(591;158;3777)
(592;158;3794)
(592;157;3794)
(593;157;3794)
(594;156;3810)
(594;156;3810)
(595;156;3827)
(596;155;3827)
(598;154;3843)
(598;153;3844)
(599;153;3860)
(600;153;3860)
(600;153;3860)
(600;152;3877)
(601;152;3877)
(601;152;3894)
(602;151;3894)
(602;151;3910)
(602;151;3911)
(603;151;3927)
(603;151;3927)
(603;151;3944)
(603;151;3944)
(603;151;3944)
(603;151;3960)
(603;150;3961)
(603;150;3977)
(603;150;3978)
(603;150;3994)
(603;150;3994)
(603;150;4010)
(603;150;4010)
(603;150;4026)
(603;150;4027)
(603;150;4027)
(603;150;4043)
(603;149;4044)
(603;149;4060)
(603;148;4060)
(604;147;4077)
(604;146;4077)
(604;145;4093)
(604;144;4094)
(604;143;4094)
(604;143;4110)
(604;142;4110)
(604;142;4127)
(604;142;4128)
(604;142;4144)
(604;142;4144)
(604;142;4160)
(604;142;4160)
(604;142;4161)
(604;142;4178)
(604;142;4178)
(604;142;4194)
(604;142;4195)
(604;142;4210)
(604;142;4210)
(604;142;4227)
(604;142;4227)
(604;142;4244)
(604;142;4244)
(604;142;4244)
(604;142;4261)
(604;142;4261)
(604;142;4277)
(604;142;4277)
(604;142;4293)
(604;142;4293)
(604;142;4310)
(604;142;4311)
(604;142;4327)
(604;142;4327)
(604;142;4327)
(604;142;4344)
(603;143;4344)
(601;145;4360)
(599;149;4360)
(596;153;4377)
(594;157;4377)
(593;161;4394)
