(530;82;0)
(530;83;149)
(530;84;150)
(530;84;150)
(530;85;166)
(530;85;166)
(530;85;182)
(530;86;183)
(530;86;199)
(530;87;200)
(530;87;200)
(530;88;215)
(531;89;216)
(531;89;232)
(531;90;233)
(531;91;249)
(531;91;249)
(531;92;266)
(531;94;267)
(531;95;267)
(531;96;282)
(531;99;299)
(531;100;299)
(531;101;316)
(531;102;317)
(531;104;332)
(531;105;349)
(530;106;350)
(530;106;365)
(530;107;366)
(530;108;382)
(530;109;382)
(530;109;382)
(530;111;399)
(530;112;399)
(530;113;416)
(530;114;417)
(530;115;433)
(530;116;433)
(530;116;450)
(530;117;450)
(530;118;450)
(530;120;465)
(530;121;466)
(530;122;482)
(530;123;482)
(530;124;499)
(530;124;500)
(531;124;500)
(531;124;516)
(531;125;517)
(531;125;533)
(531;126;533)
(531;127;549)
(531;128;549)
(531;129;565)
(531;130;566)
(532;131;582)
(532;132;583)
(532;133;583)
(532;134;599)
(532;134;599)
(532;135;615)
(532;136;616)
(532;136;633)
(533;137;633)
(533;137;649)
(533;138;650)
(533;139;666)
(533;140;666)
(533;140;683)
(533;141;683)
(533;141;684)
(533;142;699)
(533;143;700)
(533;144;716)
(533;144;717)
(534;145;733)
(534;146;734)
(534;146;749)
(534;146;749)
(534;147;750)
(534;147;766)
(534;147;767)
(534;148;782)
(534;148;783)
(534;149;799)
(534;149;800)
(533;150;800)
(533;151;816)
(533;151;816)
(533;152;833)
(533;153;833)
(533;154;849)
(533;155;850)
(532;155;866)
(532;156;867)
(532;156;882)
(532;157;883)
(532;157;883)
(532;158;899)
(531;158;899)
(531;159;916)
(531;160;916)
(531;160;932)
(531;161;933)
(530;162;950)
(530;162;950)
(530;163;966)
(530;164;967)
(529;165;982)
(529;165;982)
(529;166;982)
(529;166;999)
(529;167;1000)
(529;168;1016)
(529;168;1016)
(529;169;1033)
(528;169;1034)
(528;170;1049)
(528;170;1050)
(528;170;1050)
(528;171;1066)
(528;171;1066)
(528;172;1083)
(528;172;1083)
(527;173;1099)
(527;174;1100)
(527;174;1100)
(527;175;1116)
(527;176;1118)
(527;177;1133)
(527;177;1134)
(527;178;1149)
(527;178;1150)
(527;179;1166)
(527;179;1167)
(526;180;1182)
(526;181;1183)
(526;182;1199)
(526;183;1200)
(526;184;1200)
(526;185;1217)
(526;186;1217)
(526;186;1233)
(526;187;1233)
(525;188;1249)
(525;188;1250)
(525;189;1265)
(525;190;1266)
(525;190;1283)
(525;191;1284)
(525;192;1284)
(525;192;1300)
(525;193;1300)
(525;194;1316)
(525;194;1317)
(525;195;1333)
(524;196;1334)
(524;197;1350)
(524;197;1350)
(524;198;1350)
(524;198;1367)
(524;199;1367)
(524;199;1382)
(524;201;1383)
(524;202;1400)
(524;203;1400)
(524;204;1400)
(523;205;1416)
(523;206;1417)
(523;207;1433)
(523;208;1434)
(523;209;1449)
(523;209;1450)
(523;210;1466)
(523;211;1467)
(523;211;1467)
(523;212;1483)
(523;213;1499)
(523;213;1500)
(523;214;1517)
(523;214;1517)
(523;214;1517)
(523;214;1532)
(522;215;1533)
(522;215;1549)
(522;215;1550)
(522;216;1566)
(522;217;1566)
(522;217;1582)
(522;218;1582)
(522;219;1582)
(522;220;1600)
(522;220;1600)
(521;220;1616)
(521;221;1617)
(521;221;1633)
(521;222;1633)
(521;222;1650)
(521;222;1650)
(521;222;1650)
(521;223;1666)
(521;223;1666)
(521;223;1683)
(521;224;1683)
(521;224;1700)
(521;225;1700)
(521;226;1701)
(520;226;1716)
(520;227;1716)
(520;228;1733)
(520;228;1733)
(520;229;1749)
(520;229;1750)
(520;229;1766)
(520;230;1767)
(520;230;1767)
(520;231;1782)
(520;231;1799)
(520;232;1799)
(519;233;1800)
(519;233;1817)
(519;234;1817)
(519;234;1833)
(519;235;1833)
(519;236;1850)
(519;237;1850)
(518;238;1866)
(518;238;1866)
(518;239;1882)
(518;239;1882)
(518;240;1883)
(518;240;1900)
(518;241;1900)
(518;242;1916)
(517;242;1916)
(517;243;1933)
(517;243;1933)
(517;244;1950)
(517;244;1950)
(517;245;1967)
(517;245;1967)
(517;245;1982)
(517;246;1982)
(517;246;1999)
(517;247;2000)
(516;247;2000)
(516;248;2016)
(516;248;2017)
(516;249;2033)
(516;250;2033)
(516;250;2049)
(516;251;2050)
(516;251;2066)
(515;251;2067)
(515;252;2083)
(515;252;2083)
(515;252;2083)
(515;252;2099)
(515;253;2100)
(515;253;2116)
(515;254;2117)
(515;254;2133)
(515;255;2133)
(515;255;2150)
(515;255;2150)
(515;255;2167)
(515;255;2167)
(515;255;2167)
(515;257;2243)
(515;257;2244)
(515;257;2244)
(515;258;2244)
(515;258;2244)
(515;258;2261)
(515;258;2277)
(515;259;2278)
(515;259;2278)
(515;259;2295)
(515;260;2295)
(515;260;2296)
(515;261;2312)
(515;261;2312)
(515;262;2328)
(515;263;2346)
(515;263;2346)
(515;263;2362)
(515;264;2362)
(515;264;2362)
(515;264;2379)
(515;265;2379)
(515;265;2395)
(515;265;2395)
(515;265;2412)
(515;265;2412)
(515;266;2428)
(515;266;2428)
(515;266;2445)
(515;267;2445)
(515;267;2462)
(515;267;2462)
(515;268;2478)
(515;268;2479)
(515;268;2495)
(515;269;2495)
(515;269;2511)
(515;269;2512)
(515;269;2512)
(515;269;2528)
(515;269;2529)
(515;269;2545)
(515;269;2546)
(514;270;2579)
(514;270;2580)
(514;270;2595)
(514;270;2596)
(514;271;2612)
(513;271;2612)
(513;271;2612)
(513;271;2628)
(513;271;2629)
(513;271;2645)
(513;272;2645)
(513;272;2662)
(513;272;2663)
(513;272;2663)
(513;272;2679)
(513;272;2679)
(513;272;2695)
(513;272;2695)
(513;272;2712)
(513;272;2712)
(513;272;2729)
(513;272;2729)
(512;272;2745)
(512;272;2745)
(512;272;2762)
(512;272;2762)
(512;272;2779)
(512;272;2779)
(512;272;2780)
(512;272;2795)
(512;272;2812)
(512;272;2812)
(512;272;2827)
(512;272;2828)
(512;272;2828)
(512;272;2844)
(512;272;2862)
(512;272;2862)
(512;272;2879)
(512;272;2879)
(512;272;2879)
(512;272;2895)
(512;272;2912)
(512;272;2912)
(512;272;2912)
(512;272;2929)
(512;272;2929)
(512;273;2945)
(512;273;2945)
(512;273;2961)
(512;273;2962)
(512;273;2962)
(512;273;2979)
(512;273;2979)
(512;273;2995)
(512;273;2996)
(512;273;3012)
(512;273;3012)
